,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
14055,254,product,,0.361724554,4,,low,0.677348998,Employed,5
14056,136,marketing,,0.477021994,2,,medium,0.436969303,Left,3
14057,189,sales,,0.963808153,4,,medium,0.926896663,Employed,10
14058,202,sales,1,0.823605811,6,1,medium,0.16836691,Employed,4
14059,196,engineering,1,0.691069965,4,,low,0.911042766,Employed,3
14060,286,admin,,0.906406485,5,,high,0.141137682,Left,4
14061,199,support,,0.407939671,2,,medium,0.458630433,Employed,2
14062,274,support,,0.646728074,3,,medium,0.775883596,Employed,3
14063,260,support,,0.795103548,4,,low,0.978207391,Employed,4
14064,144,procurement,,0.507101185,2,,low,0.405639753,Left,3
14065,210,sales,,0.567591211,4,,medium,0.603523057,Employed,3
14066,212,support,,0.673188504,5,,low,0.937243423,Employed,3
14067,242,support,,0.559684741,5,,low,0.816498202,Employed,2
14068,295,product,,0.857282815,7,,low,0.155993163,Left,4
14069,228,finance,,,4,,high,0.927669269,Employed,2
14070,264,engineering,,0.583057577,2,,low,0.649412899,Left,4
14071,148,engineering,,0.569251859,2,,low,0.455988131,Left,3
14072,183,support,,0.58501833,4,,low,0.685710796,Employed,4
14073,271,sales,,0.935265718,6,,low,0.089974466,Left,4
14074,141,finance,,0.758904641,5,,high,0.235359515,Employed,4
14075,195,IT,,0.952817786,4,,low,0.671720383,Employed,3
14076,227,support,,0.566818487,5,,medium,0.523960349,Employed,3
14077,254,sales,,0.878704842,5,,low,0.781524393,Left,6
14078,142,engineering,,0.544483226,4,,low,0.916665372,Employed,3
14079,185,finance,,0.722449205,5,,medium,0.981186393,Employed,3
14080,182,product,1,0.454138925,3,,low,0.135420358,Employed,3
14081,206,finance,,0.570171522,3,,low,0.707647427,Employed,4
14082,152,engineering,,0.479107077,4,,low,0.90057744,Employed,3
14083,123,temp,,,1,,medium,,Employed,
14084,208,,,0.542772041,3,,low,0.694932786,Employed,4
14085,199,engineering,,0.568101501,3,,medium,0.425458455,Left,4
14086,138,sales,,0.656615428,4,,medium,0.909136117,Employed,7
14087,166,support,,0.801946885,3,,high,0.871134963,Employed,2
14088,182,sales,,0.907114287,3,,low,0.552677364,Employed,10
14089,192,marketing,,0.98694738,3,,high,0.918005564,Employed,3
14090,242,support,1,0.497931143,4,,medium,0.431646137,Employed,2
14091,225,sales,1,0.736812456,4,,medium,0.895747384,Employed,2
14092,245,sales,,0.943670056,6,,medium,0.092742106,Left,4
14093,212,product,,0.72852185,3,,low,0.584039284,Employed,8
14094,156,sales,,0.545183125,2,,medium,0.336457311,Left,3
14095,176,support,1,0.603396878,3,,medium,0.944891009,Employed,4
14096,267,management,,0.864262163,7,,medium,0.073704998,Left,4
14097,180,support,1,,3,,high,1,Employed,2
14098,217,marketing,,0.623256282,3,,high,0.649331592,Employed,2
14099,270,sales,,,6,,low,1,Employed,3
14100,172,engineering,,0.683444331,3,,low,0.639535428,Employed,3
14101,205,sales,,0.458886028,3,,medium,0.560876136,Employed,3
14102,141,sales,,,4,,medium,0.706378429,Employed,3
14103,175,management,,0.864747091,4,,low,0.858794538,Employed,2
14104,172,,,0.653010948,4,,low,0.437800094,Employed,2
14105,81,temp,1,,1,,medium,,Employed,
14106,217,,,0.546610493,6,,medium,0.200638806,Employed,6
14107,98,IT,,0.966879535,3,,medium,0.644019427,Employed,3
14108,273,management,,0.517211822,3,,low,0.910411098,Employed,6
14109,173,marketing,,0.839019512,5,,low,0.748086646,Employed,3
14110,267,management,,0.843198371,3,,high,0.588856908,Employed,3
14111,199,sales,,,4,,low,0.969400025,Employed,3
14112,231,support,,0.673388576,3,,medium,0.941344764,Employed,4
14113,250,engineering,,0.852064347,3,,medium,0.717557431,Employed,6
14114,292,engineering,,0.826664058,6,1,low,0.132221833,Left,4
14115,275,support,,1,5,,low,0.859199001,Left,5
14116,221,support,,0.840325443,3,,medium,0.795188108,Employed,2
14117,216,engineering,,0.629793236,5,,low,0.138741859,Employed,6
14118,192,finance,,0.98552635,4,,low,0.14327668,Left,4
14119,251,sales,,0.793355531,3,,high,0.783972688,Employed,3
14120,224,marketing,,0.491273679,4,,low,0.530135972,Employed,3
14121,303,sales,,0.973260486,6,,low,0.103519679,Left,4
14122,232,finance,,0.435455843,5,,low,0.731474246,Employed,4
14123,147,support,1,0.745234054,5,,medium,0.271442086,Employed,6
14124,188,engineering,,0.557247854,3,,medium,1,Employed,3
14125,266,sales,,0.846581112,3,,low,0.325949794,Employed,7
14126,132,temp,,,2,,medium,,Left,
14127,133,,,0.870426622,3,,medium,0.78134164,Employed,2
14128,305,sales,,0.891870094,7,,medium,0.061894592,Left,4
14129,198,sales,,0.732182443,5,,low,0.656497689,Employed,3
14130,143,sales,,0.519041624,5,,medium,0.786186799,Employed,4
14131,171,IT,,0.809864076,5,,medium,1,Employed,5
14132,259,product,,0.947355183,5,,low,0.769181577,Left,6
14133,171,engineering,,0.922560319,4,,medium,0.816524547,Employed,3
14134,216,support,1,0.805290543,5,,medium,0.886358391,Employed,3
14135,167,sales,,0.611746668,5,,low,0.604749323,Employed,8
14136,235,,,1,5,,low,0.749100194,Left,5
14137,220,management,1,0.640049917,4,,high,0.61611526,Employed,3
14138,99,support,1,0.881664706,5,,high,0.360753725,Employed,2
14139,202,sales,,0.867311382,4,,low,0.975537467,Employed,3
14140,250,sales,,0.878045641,3,,low,0.6359893,Employed,2
14141,170,sales,,0.81542915,4,,medium,0.722179309,Employed,6
14142,241,IT,,0.861313835,4,,medium,0.789625666,Employed,3
14143,155,support,,,4,,medium,1,Employed,3
14144,159,engineering,,0.78325639,3,,medium,0.628327344,Employed,2
14145,158,sales,,,3,,medium,0.70848926,Employed,3
14146,257,support,1,0.497813345,6,,low,0.418404019,Employed,6
14147,223,IT,,0.7357685,3,,low,0.856329958,Employed,2
14148,159,marketing,,0.507284346,2,,low,0.395361747,Left,3
14149,242,finance,,,4,,medium,0.989316681,Employed,2
14150,127,marketing,,0.873037441,2,,medium,0.376486697,Employed,3
14151,182,engineering,,0.595020095,5,,high,0.70980383,Employed,4
14152,217,marketing,,,3,,high,0.765757221,Employed,3
14153,181,engineering,,0.529864579,3,,medium,0.416237856,Employed,5
14154,163,sales,1,0.930372084,4,,low,0.729295336,Employed,3
14155,231,support,,0.912466947,4,,medium,0.745835057,Employed,3
14156,201,sales,,0.75592739,4,,low,0.495624741,Employed,2
14157,155,,,0.457820578,2,,medium,0.403861612,Left,3
14158,218,sales,,,4,,low,0.894667412,Employed,2
14159,205,sales,1,0.697736802,2,,low,0.828957668,Employed,3
14160,156,,,0.405661584,2,,medium,0.50271067,Left,3
14161,160,management,,0.669097861,5,,high,0.604951431,Employed,3
14162,242,,,0.894566318,3,,low,0.79907943,Employed,4
14163,177,support,,0.779645011,2,,low,0.808232758,Employed,4
14164,187,support,,0.755058089,2,,medium,1,Employed,3
14165,154,,,0.596032369,4,,low,0.396233376,Employed,2
14166,263,,,0.937389892,5,,medium,0.820062459,Left,5
14167,203,support,,0.935689854,3,,medium,0.65646287,Employed,10
14168,132,support,1,0.385922416,4,,medium,0.615468283,Employed,5
14169,310,,,0.793898044,7,,low,0.111329294,Left,4
14170,237,IT,,0.594565239,3,,medium,0.922307202,Employed,3
14171,258,sales,,0.56344397,4,,medium,0.692991724,Employed,3
14172,139,IT,,0.573209107,4,,medium,0.782396956,Employed,2
14173,257,engineering,,1,5,,medium,0.874886709,Left,5
14174,142,management,,,4,,medium,0.820452616,Employed,3
14175,159,sales,,,2,,low,0.362633739,Left,3
14176,112,engineering,1,0.849964988,3,,low,0.584108481,Employed,4
14177,140,engineering,,0.843109735,3,,low,0.741923777,Employed,2
14178,146,finance,,0.797362643,3,,low,0.862803434,Employed,4
14179,224,support,,0.745967607,3,,low,0.893763102,Employed,3
14180,202,support,,0.80161424,3,,high,0.939429219,Employed,5
14181,141,engineering,,0.586578896,3,,medium,1,Employed,3
14182,152,engineering,,0.609516823,4,,low,0.797349933,Employed,3
14183,211,engineering,1,0.785591437,3,,high,0.57201991,Employed,3
14184,279,sales,,0.851062319,6,,low,0.066099831,Left,4
14185,184,sales,,,5,,medium,0.882884362,Employed,3
14186,162,engineering,1,0.641740864,5,,medium,0.736963085,Employed,4
14187,194,IT,,0.60550207,2,,medium,0.231242605,Employed,6
14188,148,IT,,0.688585417,3,,low,0.715324559,Employed,2
14189,133,sales,,0.783158309,3,,medium,0.50833144,Employed,3
14190,189,engineering,,0.900382176,3,,low,0.654786531,Employed,2
14191,257,sales,,0.583547362,5,,high,0.794642047,Employed,3
14192,244,support,1,0.881153533,6,,low,0.112196801,Left,4
14193,126,engineering,,0.519671446,2,,low,0.500125554,Left,3
14194,152,product,,0.471779492,2,,low,0.33105508,Left,3
14195,156,sales,,0.396342231,5,,medium,0.449231377,Employed,4
14196,143,engineering,,0.618233932,3,,medium,0.64988911,Employed,3
14197,149,sales,,0.603512209,5,,medium,0.770318931,Employed,4
14198,142,support,,,2,,low,0.440283132,Left,3
14199,224,management,,0.978790766,4,,low,0.720486206,Employed,2
14200,191,,1,0.48429232,3,,low,0.528702394,Employed,2
14201,234,IT,,0.996257509,4,,low,0.887839238,Employed,3
14202,193,IT,,0.916333674,2,,low,1,Employed,2
14203,252,marketing,,0.898083377,4,,medium,0.853915618,Left,5
14204,179,sales,1,0.779222821,3,,high,0.746279974,Employed,2
14205,194,IT,,,3,,medium,0.232586935,Employed,2
14206,203,finance,,0.634495442,3,,medium,0.938564781,Employed,2
14207,264,finance,,0.735156824,3,,low,0.501501061,Employed,4
14208,142,product,,0.533894422,2,,medium,0.375285447,Left,3
14209,186,support,,0.923895886,4,,low,0.738520269,Employed,3
14210,204,support,,0.849481698,3,,medium,0.16458877,Employed,4
14211,228,information_technology,,0.76060749,3,,low,0.53111636,Employed,2
14212,159,support,1,0.739902501,4,,low,0.948965775,Employed,3
14213,220,sales,,0.631900696,3,,low,0.799284833,Employed,3
14214,248,marketing,,0.871899738,4,,medium,0.629805979,Employed,6
14215,203,admin,,0.818751221,4,,medium,0.850658578,Employed,3
14216,202,IT,,,4,,medium,0.706467377,Employed,3
14217,252,management,,0.763055524,4,,medium,0.335340559,Employed,2
14218,280,,,0.565752124,3,,medium,0.493396004,Employed,2
14219,259,IT,,0.901998111,6,,medium,0.126649023,Left,5
14220,124,temp,,,1,,low,,Employed,
14221,189,product,1,0.756816796,5,,low,1,Employed,3
14222,226,sales,,0.861479483,5,,high,0.645162498,Employed,4
14223,159,sales,,0.853784838,3,,low,0.669829638,Employed,3
14224,243,IT,1,0.912136006,4,,medium,0.61866646,Employed,5
14225,192,sales,,0.630601465,4,,medium,0.678898221,Employed,4
14226,218,engineering,,0.674009537,3,,low,0.671592062,Employed,3
14227,179,marketing,,0.739306593,4,,low,0.709939648,Employed,2
14228,150,sales,,0.621067855,5,,low,0.532393094,Employed,2
14229,181,IT,,0.641048464,3,,medium,1,Employed,2
14230,229,IT,1,0.770993455,3,,low,0.498298733,Employed,3
14231,253,engineering,1,0.921121298,6,,low,0.166433637,Left,4
14232,158,marketing,,0.629576666,4,,medium,0.527004851,Employed,3
14233,102,engineering,,0.518086023,2,,medium,0.448917031,Employed,8
14234,157,sales,,0.534558927,2,,low,0.493400683,Left,3
14235,151,information_technology,,,4,,low,0.774993518,Employed,2
14236,242,marketing,,0.985609814,4,,low,0.953847339,Left,6
14237,181,engineering,,0.641213909,3,,high,0.617924753,Employed,2
14238,153,sales,,0.899024345,4,,low,0.885949711,Employed,4
14239,242,finance,,0.781111501,6,,low,0.669866321,Left,5
14240,131,engineering,,0.531197413,2,,low,0.341842108,Left,3
14241,235,IT,,0.683497675,3,,medium,0.92356353,Employed,3
14242,157,support,,0.707167134,5,,low,0.834707859,Employed,4
14243,272,engineering,,0.815504121,4,,low,0.693387054,Employed,2
14244,178,IT,,0.735865087,5,,low,0.263282158,Employed,5
14245,257,sales,,0.638603503,3,,low,0.868209223,Employed,2
14246,232,finance,1,0.847622896,5,,medium,0.898917454,Left,5
14247,130,IT,,0.75718351,4,,medium,0.641304228,Employed,3
14248,159,,,0.578742053,3,,medium,0.808850473,Employed,3
